157,15600,-98096.005868,32771.213740,65383.785413,-985.668886,633.388011,354.174760,-96535.155622,35614.080372,61492.511533,951.194897,-626.123826,-330.488931
158,15700,-97640.525582,29869.955565,67709.836046,-989.244494,607.418054,385.844844,-96297.763757,32571.437595,63655.430564,962.158499,-600.252588,-358.981874
159,15800,-96784.015579,26851.271043,70093.996235,-994.635006,581.768698,411.194661,-95922.561744,29527.542200,66075.907941,963.479626,-577.841110,-383.431871
160,15900,-96166.401155,23854.106445,72487.743657,-998.092541,557.979717,440.489583,-95258.309003,26618.145595,68292.466516,963.246837,-558.011405,-412.929616
161,16000,-95078.882060,20963.154823,74325.464969,-998.511344,527.753792,471.031679,-94229.497388,23628.938937,70454.318775,963.607815,-527.982719,-439.186369
162,16100,-94018.383644,17701.660049,76359.153954,-999.368025,500.615725,496.525932,-93101.813229,20789.287486,72531.614343,972.259423,-503.731336,-466.978701
163,16200,-93071.186476,14659.939019,78267.161270,-997.747233,473.106144,521.844005,-92329.832108,17687.478634,74538.599487,971.249834,-478.528081,-491.939478
164,16300,-91695.592340,11623.949490,80325.731288,-998.378822,452.025749,549.135584,-91335.765581,14775.726540,76538.632172,969.697830,-450.608047,-519.469230
165,16400,-90517.055095,8422.260203,82077.880147,-994.893851,419.972353,575.253276,-90206.626813,11598.412053,78485.835523,967.116374,-420.614018,-545.941797
166,16500,-88988.386764,5013.826894,83826.783910,-992.223885,389.835459,601.099414,-89054.887636,8536.373226,80381.057932,965.140419,-395.776407,-572.027380
167,16600,-87869.565444,1914.834689,85700.089484,-991.550925,361.575698,628.401998,-87419.262682,5738.082903,82153.035857,961.368471,-368.299099,-592.918681
168,16700,-85966.780503,-1133.516040,86941.080697,-982.820498,334.342147,651.934872,-85868.459509,2730.363771,83738.956884,957.600621,-339.645115,-617.873709
169,16800,-84788.536011,-4252.784834,88910.807725,-976.791361,301.114040,673.329860,-84506.771157,-567.314674,85143.394720,949.323640,-312.599156,-642.666960
170,16900,-82655.871315,-7390.968387,90087.686765,-972.386371,271.746089,697.457100,-82914.007922,-3839.732608,86736.693718,944.270902,-279.318026,-663.711733
171,17000,-81089.014440,-10488.525130,91366.483061,-957.830854,242.978536,717.610092,-81323.911201,-6918.565847,88131.433332,938.763401,-253.016806,-686.646975
172,17100,-79025.833316,-13476.660509,92628.415908,-955.008129,210.911692,742.428125,-79500.779634,-10134.819660,89213.104554,931.888646,-225.362504,-708.003477
173,17200,-76971.125155,-16759.479345,93835.936798,-942.498685,181.603114,761.176057,-77782.057028,-13067.082874,90655.242094,917.192370,-192.118417,-728.476633
